CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,TotalItems,AvgItemsPerOrder,FirstPurchase,LastPurchase,ProductVariety,CustomerLifetime,ItemsPerOrder,Cluster,Silhouette_Score,SegmentName
15762,65,2,583.75,15.777027027027026,4.2851908195972275,251,6.783783783783784,2011-09-23 15:17:00,2011-10-05 16:15:00,1,12,125.5,3,0.6161831241664512,💎 Loyal Customers
15763,32,2,1086.92,17.818360655737706,8.975876406666908,271,4.442622950819672,2011-09-23 12:10:00,2011-11-08 09:44:00,1,45,135.5,3,0.6929336559238208,💎 Loyal Customers
15764,88,6,3279.97,18.222055555555553,15.08809533674649,2050,11.38888888888889,2011-03-08 09:23:00,2011-09-12 17:58:00,1,188,341.6666666666667,3,0.4976658553600853,💎 Loyal Customers
15766,64,1,315.06,28.64181818181818,21.420811290976733,170,15.454545454545455,2011-10-06 17:03:00,2011-10-06 17:03:00,1,0,170.0,3,0.5899931055061458,💎 Loyal Customers
15768,116,3,621.8299999999999,23.03074074074074,45.527406532593595,244,9.037037037037036,2011-04-28 09:20:00,2011-08-16 10:48:00,1,110,81.33333333333333,3,0.28703881495188344,💎 Loyal Customers
15769,7,25,56252.72,432.7132307692308,304.2656703937842,29672,228.24615384615385,2010-12-03 15:16:00,2011-12-02 13:52:00,1,363,1186.88,1,-0.23497020083646195,🌟 VIP Champions
15773,6,1,635.6800000000001,63.568000000000005,149.4067641485262,311,31.1,2011-12-04 12:48:00,2011-12-04 12:48:00,1,0,311.0,3,0.6319828706074584,💎 Loyal Customers
15774,69,1,270.8,10.832,6.154467889265488,87,3.48,2011-10-02 12:04:00,2011-10-02 12:04:00,1,0,87.0,3,0.5697819635612343,💎 Loyal Customers
15775,245,1,104.9,14.985714285714286,2.3919507878358566,68,9.714285714285714,2011-04-08 12:56:00,2011-04-08 12:56:00,1,0,68.0,0,0.680287624701058,⚠️ At-Risk Customers
15776,133,1,241.62,13.423333333333334,4.942980763014298,138,7.666666666666667,2011-07-29 13:46:00,2011-07-29 13:46:00,1,0,138.0,3,0.03440376832654799,💎 Loyal Customers
15777,241,4,1047.11,49.862380952380946,65.11514085869445,378,18.0,2010-12-13 16:38:00,2011-04-12 16:43:00,1,120,94.5,0,0.6118008510469197,⚠️ At-Risk Customers
15780,184,3,475.28000000000003,16.38896551724138,5.202449522530974,220,7.586206896551724,2010-12-17 11:43:00,2011-06-09 12:01:00,1,174,73.33333333333333,0,0.4482954378446243,⚠️ At-Risk Customers
15781,25,3,345.46,17.273,5.676464893242143,180,9.0,2011-02-07 09:15:00,2011-11-14 14:57:00,1,280,60.0,3,0.7051071365227699,💎 Loyal Customers
15782,10,3,2614.7400000000002,60.80790697674419,34.68048364015343,864,20.093023255813954,2011-09-11 14:29:00,2011-11-30 10:49:00,1,79,288.0,3,0.6646684186950085,💎 Loyal Customers
15783,11,1,246.3,17.592857142857145,5.84764834859204,212,15.142857142857142,2011-11-29 09:50:00,2011-11-29 09:50:00,1,0,212.0,3,0.6664425574572782,💎 Loyal Customers
15785,33,5,2328.9700000000003,28.059879518072293,28.313924846781827,1612,19.42168674698795,2011-02-17 14:17:00,2011-11-07 11:33:00,1,262,322.4,3,0.6920249352879377,💎 Loyal Customers
15786,46,3,4932.2,18.47265917602996,9.045728483900845,3364,12.599250936329588,2011-08-17 13:33:00,2011-10-24 14:13:00,1,68,1121.3333333333333,3,0.6195793664498775,💎 Loyal Customers
15787,26,3,948.05,4.602184466019417,4.612940714349034,540,2.621359223300971,2011-10-09 13:11:00,2011-11-13 14:55:00,1,35,180.0,3,0.7029245337065035,💎 Loyal Customers
15789,358,1,351.3,14.052,4.609323883897362,438,17.52,2010-12-16 14:35:00,2010-12-16 14:35:00,1,0,438.0,0,0.6231923710957762,⚠️ At-Risk Customers
15790,10,1,220.85,6.31,5.205122476945187,114,3.257142857142857,2011-11-29 14:53:00,2011-11-29 14:53:00,1,0,114.0,3,0.6620119050668167,💎 Loyal Customers
15791,44,2,1612.69,21.502533333333336,11.68944685687992,731,9.746666666666666,2011-05-19 15:15:00,2011-10-27 10:14:00,1,160,365.5,3,0.6746315138440085,💎 Loyal Customers
15793,15,3,965.61,80.4675,53.440131859697146,553,46.083333333333336,2011-03-16 10:45:00,2011-11-25 09:31:00,1,253,184.33333333333334,3,0.6388628264672598,💎 Loyal Customers
15795,150,1,610.01,14.524047619047618,5.576673569004921,581,13.833333333333334,2011-07-13 10:43:00,2011-07-13 10:43:00,1,0,581.0,0,0.18345472078533404,⚠️ At-Risk Customers
15796,1,8,2711.56,20.38766917293233,13.303651577054463,861,6.473684210526316,2011-02-10 15:40:00,2011-12-08 19:55:00,1,301,107.625,3,0.6463174854429982,💎 Loyal Customers
15797,113,4,2207.4,275.925,120.63195205725081,873,109.125,2011-01-24 15:47:00,2011-08-18 17:04:00,1,206,218.25,3,0.10110492104605785,💎 Loyal Customers
15799,76,3,884.14,9.021836734693878,7.773863340116137,955,9.744897959183673,2011-01-09 15:13:00,2011-09-25 12:46:00,1,258,318.3333333333333,3,0.5794118150288232,💎 Loyal Customers
15800,107,2,699.08,5.874621848739496,5.7919888844114435,335,2.8151260504201683,2011-04-07 12:39:00,2011-08-24 14:23:00,1,139,167.5,3,0.35139682329065736,💎 Loyal Customers
15801,46,3,1063.95,16.62421875,5.9630877280965935,570,8.90625,2011-08-22 09:53:00,2011-10-24 13:52:00,1,63,190.0,3,0.6855312777676975,💎 Loyal Customers
15802,143,1,451.42,451.42,0.0,1,1.0,2011-07-20 11:38:00,2011-07-20 11:38:00,1,0,1.0,0,0.021907281397349487,⚠️ At-Risk Customers
15803,51,1,415.82000000000005,51.977500000000006,35.83669219030765,290,36.25,2011-10-19 14:56:00,2011-10-19 14:56:00,1,0,290.0,3,0.6069321559677205,💎 Loyal Customers
15804,1,13,4206.39,16.05492366412214,15.505313283918666,2565,9.790076335877863,2011-05-25 10:12:00,2011-12-09 12:31:00,1,198,197.30769230769232,3,0.5247210366703827,💎 Loyal Customers
15805,23,17,5528.4800000000005,18.367043189368772,11.639405349707307,3387,11.252491694352159,2010-12-10 09:33:00,2011-11-16 16:32:00,1,341,199.23529411764707,3,0.4146908678333334,💎 Loyal Customers
15806,46,3,784.58,25.309032258064516,27.73621235314809,602,19.419354838709676,2011-03-08 09:24:00,2011-10-24 14:35:00,1,230,200.66666666666666,3,0.6837353615139679,💎 Loyal Customers
15807,50,3,903.9,18.83125,9.782012068403054,430,8.958333333333334,2011-09-23 14:43:00,2011-10-20 14:10:00,1,26,143.33333333333334,3,0.6765638209974736,💎 Loyal Customers
15808,306,4,3734.9700000000003,17.95658653846154,16.285098175679163,1343,6.456730769230769,2010-12-05 13:05:00,2011-02-06 14:33:00,1,63,335.75,0,0.6160632789768137,⚠️ At-Risk Customers
15809,36,5,515.77,14.736285714285714,4.005651952307541,301,8.6,2011-02-10 11:16:00,2011-11-03 16:40:00,1,266,60.2,3,0.6884081799215038,💎 Loyal Customers
15810,79,4,1391.98,15.640224719101123,6.258981724023067,861,9.674157303370787,2011-02-16 09:11:00,2011-09-22 09:38:00,1,218,215.25,3,0.5706803458712297,💎 Loyal Customers
15811,22,6,2218.62,16.681353383458646,5.897724366222253,1071,8.052631578947368,2010-12-09 15:29:00,2011-11-17 15:31:00,1,343,178.5,3,0.6877529017599112,💎 Loyal Customers
15812,107,5,1801.14,43.930243902439024,68.32244790286005,922,22.48780487804878,2011-01-26 12:12:00,2011-08-24 14:19:00,1,210,184.4,3,0.3807328627925666,💎 Loyal Customers
15813,208,2,1303.9099999999999,32.59775,33.77057089997527,603,15.075,2011-04-14 09:09:00,2011-05-16 08:13:00,1,31,301.5,0,0.5791706012670003,⚠️ At-Risk Customers
15814,17,4,1945.33,27.018472222222222,25.544746636669,1271,17.65277777777778,2011-10-20 09:04:00,2011-11-23 08:17:00,1,33,317.75,3,0.7080465078561193,💎 Loyal Customers
15815,64,5,2100.6,42.86938775510204,44.4814757515307,1856,37.87755102040816,2011-03-25 08:43:00,2011-10-07 12:42:00,1,196,371.2,3,0.6153713032692453,💎 Loyal Customers
15819,49,4,1905.45,15.491463414634147,6.570335056821415,1357,11.032520325203253,2011-03-08 09:45:00,2011-10-21 14:50:00,1,227,339.25,3,0.677443046278426,💎 Loyal Customers
15820,320,1,206.98,12.175294117647057,20.842552662056253,128,7.529411764705882,2011-01-24 12:00:00,2011-01-24 12:00:00,1,0,128.0,0,0.6691500522834986,⚠️ At-Risk Customers
15821,44,2,570.96,9.209032258064516,6.07488911311534,202,3.2580645161290325,2011-10-09 13:28:00,2011-10-26 15:48:00,1,17,101.0,3,0.672149956326862,💎 Loyal Customers
15822,3,2,885.47,26.832424242424242,16.02232544574582,375,11.363636363636363,2010-12-15 13:38:00,2011-12-06 14:50:00,1,356,187.5,3,0.6844395156359163,💎 Loyal Customers
15823,372,1,15.0,15.0,0.0,1,1.0,2010-12-02 15:08:00,2010-12-02 15:08:00,1,0,1.0,0,0.603694754515366,⚠️ At-Risk Customers
15825,172,1,532.94,26.647000000000002,54.2666823343656,220,11.0,2011-06-20 13:27:00,2011-06-20 13:27:00,1,0,220.0,0,0.39417336313668583,⚠️ At-Risk Customers
15826,56,3,1654.31,24.328088235294118,14.55632521460318,963,14.161764705882353,2011-05-13 10:44:00,2011-10-14 16:05:00,1,154,321.0,3,0.6592981972286616,💎 Loyal Customers
15827,73,13,1836.0900000000001,15.966000000000001,4.683026424357232,882,7.6695652173913045,2010-12-02 13:06:00,2011-09-27 15:35:00,1,299,67.84615384615384,3,0.41807883444776245,💎 Loyal Customers
15829,99,2,636.14,12.473333333333333,6.675794684280416,996,19.529411764705884,2011-07-22 10:23:00,2011-09-01 16:45:00,1,41,498.0,3,0.42057199863304806,💎 Loyal Customers
15830,38,1,576.0,14.76923076923077,6.05319723461359,415,10.64102564102564,2011-11-02 10:40:00,2011-11-02 10:40:00,1,0,415.0,3,0.6588571633865499,💎 Loyal Customers
15831,58,3,801.76,11.790588235294118,13.768282595115632,1105,16.25,2011-01-19 14:52:00,2011-10-12 13:14:00,1,265,368.3333333333333,3,0.6523029535564656,💎 Loyal Customers
15832,254,1,836.79,15.49611111111111,3.866734967408046,465,8.61111111111111,2011-03-30 15:29:00,2011-03-30 15:29:00,1,0,465.0,0,0.6882442702177745,⚠️ At-Risk Customers
15834,70,4,2233.75,8.182234432234432,12.402953623709887,965,3.5347985347985347,2011-03-07 17:52:00,2011-09-30 14:41:00,1,206,241.25,3,0.6047746081547302,💎 Loyal Customers
15835,44,4,954.09,19.0818,8.433362969752446,439,8.78,2011-01-13 10:35:00,2011-10-26 15:47:00,1,286,109.75,3,0.6896613763681805,💎 Loyal Customers
15836,50,1,137.37,13.737,4.573974809239285,26,2.6,2011-10-20 17:13:00,2011-10-20 17:13:00,1,0,26.0,3,0.6321376579432679,💎 Loyal Customers
15837,65,1,391.98,16.3325,4.696048523932694,189,7.875,2011-10-06 09:01:00,2011-10-06 09:01:00,1,0,189.0,3,0.5891764454516211,💎 Loyal Customers
15838,11,19,33643.08,201.45556886227547,237.25649721727962,18368,109.9880239520958,2010-12-07 11:26:00,2011-11-28 14:00:00,1,356,966.7368421052631,3,0.1589016800638509,💎 Loyal Customers
15839,33,3,1048.49,16.911129032258064,6.502331764568797,675,10.887096774193548,2011-07-14 16:35:00,2011-11-06 13:54:00,1,114,225.0,3,0.7048322657388362,💎 Loyal Customers
15840,59,2,355.56,13.168888888888889,5.525627241341603,396,14.666666666666666,2011-06-20 11:42:00,2011-10-12 09:08:00,1,113,198.0,3,0.6344258384605808,💎 Loyal Customers
15841,73,4,1224.06,26.043829787234042,30.870021658362816,942,20.04255319148936,2011-01-05 11:25:00,2011-09-28 12:15:00,1,266,235.5,3,0.5990260809573132,💎 Loyal Customers
15843,304,1,118.95000000000002,14.868750000000002,2.49384062670985,27,3.375,2011-02-09 10:19:00,2011-02-09 10:19:00,1,0,27.0,0,0.6845817474852186,⚠️ At-Risk Customers
15844,46,1,130.73999999999998,11.885454545454543,4.666322671304169,134,12.181818181818182,2011-10-24 15:19:00,2011-10-24 15:19:00,1,0,134.0,3,0.6402433496281809,💎 Loyal Customers
15845,18,8,3711.77,26.896884057971015,14.38781798183554,1926,13.956521739130435,2011-01-06 17:19:00,2011-11-22 09:42:00,1,319,240.75,3,0.6373182846591778,💎 Loyal Customers
15847,38,2,389.27,17.694090909090907,10.573058150696449,449,20.40909090909091,2011-02-24 16:46:00,2011-11-01 14:41:00,1,249,224.5,3,0.6833244403377943,💎 Loyal Customers
15850,19,2,238.85,2.4623711340206187,2.4863648051237526,302,3.11340206185567,2011-06-24 14:16:00,2011-11-20 14:14:00,1,148,151.0,3,0.6851055851413275,💎 Loyal Customers
15852,187,2,160.71,7.305000000000001,12.594802688486421,48,2.1818181818181817,2011-05-26 13:26:00,2011-06-06 11:22:00,1,10,24.0,0,0.48381288461380756,⚠️ At-Risk Customers
15853,52,1,110.8,3.6933333333333334,3.0369816382823864,135,4.5,2011-10-19 10:38:00,2011-10-19 10:38:00,1,0,135.0,3,0.6205483738188395,💎 Loyal Customers
15854,4,11,2974.65,21.247500000000002,40.434418438064135,939,6.707142857142857,2010-12-13 11:47:00,2011-12-05 13:39:00,1,357,85.36363636363636,3,0.5766963380727121,💎 Loyal Customers
15855,137,5,712.24,8.903,6.610955885612836,470,5.875,2011-03-21 12:32:00,2011-07-26 10:20:00,1,126,94.0,3,0.0894851161659674,💎 Loyal Customers
15856,4,27,16387.57,25.40708527131783,35.36744223240625,11005,17.06201550387597,2010-12-09 13:34:00,2011-12-05 17:09:00,1,361,407.5925925925926,3,0.2429717760095867,💎 Loyal Customers
15857,19,1,297.0,21.214285714285715,18.757679745921386,308,22.0,2011-11-21 12:18:00,2011-11-21 12:18:00,1,0,308.0,3,0.6692039355915295,💎 Loyal Customers
15858,16,5,1438.85,7.533246073298429,10.263055917998855,1167,6.109947643979058,2010-12-07 14:31:00,2011-11-24 12:48:00,1,351,233.4,3,0.700945547504955,💎 Loyal Customers
15860,41,8,977.21,6.881760563380282,6.707702072334434,440,3.0985915492957745,2010-12-06 11:38:00,2011-10-30 11:25:00,1,327,55.0,3,0.61877517091396,💎 Loyal Customers
15861,12,9,3165.36,5.797362637362638,8.098350812084657,2544,4.65934065934066,2011-03-17 20:12:00,2011-11-27 15:59:00,1,254,282.6666666666667,3,0.6193356613339559,💎 Loyal Customers
15862,8,4,832.88,5.665850340136054,6.137081078919306,585,3.979591836734694,2010-12-01 11:21:00,2011-12-01 13:28:00,1,365,146.25,3,0.700771844725141,💎 Loyal Customers
15863,26,2,68.84,3.8244444444444445,2.961492513665488,19,1.0555555555555556,2011-05-31 11:36:00,2011-11-14 12:49:00,1,167,9.5,3,0.6830983706923804,💎 Loyal Customers
15864,22,6,1936.3200000000002,96.816,67.50724361913048,1192,59.6,2011-01-27 16:43:00,2011-11-17 13:32:00,1,293,198.66666666666666,3,0.6036085567036922,💎 Loyal Customers
15865,41,3,895.13,22.37825,16.05268184120248,368,9.2,2011-05-10 11:44:00,2011-10-30 12:43:00,1,173,122.66666666666667,3,0.6940966221517236,💎 Loyal Customers
15866,101,1,230.53,5.122888888888889,4.406115389805722,126,2.8,2011-08-30 14:09:00,2011-08-30 14:09:00,1,0,126.0,3,0.3720122152056405,💎 Loyal Customers
15867,5,15,3812.64,8.270368763557483,7.5433606046339765,2054,4.455531453362256,2010-12-05 14:17:00,2011-12-04 13:32:00,1,363,136.93333333333334,3,0.4776616585333019,💎 Loyal Customers
15869,277,2,149.64,9.975999999999999,7.16055145522027,175,11.666666666666666,2011-03-07 17:19:00,2011-03-07 17:23:00,1,0,87.5,0,0.6906869070114923,⚠️ At-Risk Customers
15870,33,1,354.09000000000003,4.659078947368421,3.8548923643016124,335,4.407894736842105,2011-11-07 10:58:00,2011-11-07 10:58:00,1,0,335.0,3,0.657814538729376,💎 Loyal Customers
15872,15,2,360.93,2.819765625,2.8723176366922143,212,1.65625,2011-11-25 11:54:00,2011-11-25 11:55:00,1,0,106.0,3,0.685686643792847,💎 Loyal Customers
15874,64,7,4405.88,36.71566666666667,47.40923353906816,2534,21.116666666666667,2011-02-28 13:28:00,2011-10-07 12:31:00,1,220,362.0,3,0.5644282675997356,💎 Loyal Customers
15877,2,2,493.28,3.823875968992248,6.200892867926048,371,2.875968992248062,2011-11-22 11:18:00,2011-12-08 11:53:00,1,16,185.5,3,0.6776283113614368,💎 Loyal Customers
15880,369,1,343.28000000000003,3.2693333333333334,3.8226949481572117,211,2.0095238095238095,2010-12-05 13:00:00,2010-12-05 13:00:00,1,0,211.0,0,0.6046140716266919,⚠️ At-Risk Customers
15881,312,5,501.39000000000004,17.289310344827587,26.723466003153014,260,8.96551724137931,2010-12-10 13:32:00,2011-01-31 16:59:00,1,52,52.0,0,0.6219144769025006,⚠️ At-Risk Customers
15882,199,4,516.36,22.450434782608696,19.642112337401464,276,12.0,2010-12-06 13:01:00,2011-05-25 11:35:00,1,169,69.0,0,0.49878760885072915,⚠️ At-Risk Customers
15883,2,2,396.48,8.091428571428573,6.833063612563059,223,4.551020408163265,2011-11-06 14:50:00,2011-12-07 17:05:00,1,31,111.5,3,0.6794941839653085,💎 Loyal Customers
15885,93,3,379.35,21.075000000000003,8.601201181504003,111,6.166666666666667,2011-02-03 15:28:00,2011-09-08 10:43:00,1,216,37.0,3,0.47892750116555394,💎 Loyal Customers
15886,60,1,181.09,15.090833333333334,16.80787989352469,147,12.25,2011-10-10 14:25:00,2011-10-10 14:25:00,1,0,147.0,3,0.6045601488954934,💎 Loyal Customers
15888,81,1,168.31,14.025833333333333,21.431810875990916,76,6.333333333333333,2011-09-20 12:30:00,2011-09-20 12:30:00,1,0,76.0,3,0.511009047395472,💎 Loyal Customers
15889,157,2,446.87,4.80505376344086,4.56069636741734,215,2.3118279569892475,2010-12-05 15:12:00,2011-07-06 11:10:00,1,212,107.5,0,0.24166375593043643,⚠️ At-Risk Customers
15891,227,1,524.52,8.459999999999999,7.367739827378164,442,7.129032258064516,2011-04-27 12:35:00,2011-04-27 12:35:00,1,0,442.0,0,0.643877964291234,⚠️ At-Risk Customers
15894,253,2,263.55,6.4280487804878055,12.210406057849221,168,4.097560975609756,2010-12-05 14:06:00,2011-03-31 13:50:00,1,115,84.0,0,0.6793755389947227,⚠️ At-Risk Customers
15895,150,1,179.17,16.288181818181815,40.50159350400471,94,8.545454545454545,2011-07-13 10:27:00,2011-07-13 10:27:00,1,0,94.0,0,0.18632311072484486,⚠️ At-Risk Customers
15897,194,2,222.05,9.252083333333333,21.913675098909803,261,10.875,2011-05-29 13:32:00,2011-05-29 13:50:00,1,0,130.5,0,0.5233437863717103,⚠️ At-Risk Customers
15898,1,5,1388.88,16.149767441860465,34.80485473158101,570,6.627906976744186,2010-12-06 11:01:00,2011-12-08 15:23:00,1,367,114.0,3,0.6947121683904546,💎 Loyal Customers
15899,369,1,56.25,14.0625,4.262897097827564,39,9.75,2010-12-06 10:36:00,2010-12-06 10:36:00,1,0,39.0,0,0.6080075548671054,⚠️ At-Risk Customers
15900,24,1,351.11,6.884509803921569,5.945023570592631,221,4.333333333333333,2011-11-16 12:19:00,2011-11-16 12:19:00,1,0,221.0,3,0.6654571988531993,💎 Loyal Customers
15901,17,3,363.88,3.136896551724138,2.8397251593261172,384,3.310344827586207,2011-07-08 12:18:00,2011-11-23 12:43:00,1,138,128.0,3,0.6982663606787988,💎 Loyal Customers
15903,10,7,5126.76,69.28054054054054,66.74122834760873,2410,32.567567567567565,2011-02-17 14:04:00,2011-11-30 08:08:00,1,285,344.2857142857143,3,0.6088376919010546,💎 Loyal Customers
15904,8,1,164.68,5.489333333333334,5.770402444181523,84,2.8,2011-12-01 14:50:00,2011-12-01 14:50:00,1,0,84.0,3,0.659813456791685,💎 Loyal Customers
15906,20,7,1567.69,10.451266666666667,9.53128295459884,544,3.6266666666666665,2011-03-29 13:28:00,2011-11-20 12:24:00,1,235,77.71428571428571,3,0.6687868737213069,💎 Loyal Customers
15907,4,3,967.45,3.8853413654618474,4.2586053278796445,509,2.0441767068273093,2011-05-13 13:01:00,2011-12-06 12:21:00,1,206,169.66666666666666,3,0.6938152775064601,💎 Loyal Customers
15909,174,1,191.94,27.419999999999998,23.997974914563102,98,14.0,2011-06-19 10:38:00,2011-06-19 10:38:00,1,0,98.0,0,0.40994467196929313,⚠️ At-Risk Customers
15910,1,8,1232.18,4.614906367041199,3.7506414853129173,1015,3.801498127340824,2011-01-27 11:55:00,2011-12-09 10:51:00,1,315,126.875,3,0.6433084940095544,💎 Loyal Customers
15912,178,2,264.62,13.927368421052632,11.909131809995063,185,9.736842105263158,2011-04-20 17:10:00,2011-06-14 14:29:00,1,54,92.5,0,0.4306272229389387,⚠️ At-Risk Customers
15916,16,8,1528.09,9.858645161290323,8.438047958343082,757,4.883870967741935,2010-12-08 13:07:00,2011-11-23 13:46:00,1,350,94.625,3,0.6470770550669793,💎 Loyal Customers
15917,248,1,123.1,10.258333333333333,8.055512887382644,42,3.5,2011-04-06 10:40:00,2011-04-06 10:40:00,1,0,42.0,0,0.6814172998445454,⚠️ At-Risk Customers
15918,191,2,334.23,8.35575,7.6006011528441215,153,3.825,2011-03-13 15:55:00,2011-06-02 11:42:00,1,80,76.5,0,0.5071345100845378,⚠️ At-Risk Customers
15919,20,2,639.89,4.4747552447552446,3.7831501577031466,545,3.8111888111888113,2010-12-06 11:26:00,2011-11-20 11:28:00,1,349,272.5,3,0.690199855564121,💎 Loyal Customers
15920,154,4,167.5,2.7916666666666665,2.012346776284495,99,1.65,2011-07-08 15:16:00,2011-07-08 15:31:00,1,0,24.75,0,0.1503034149509117,⚠️ At-Risk Customers
15921,173,1,336.03000000000003,13.441200000000002,17.263307263287263,166,6.64,2011-06-20 11:03:00,2011-06-20 11:03:00,1,0,166.0,0,0.40211393040090704,⚠️ At-Risk Customers
15922,373,1,369.5,33.59090909090909,17.00185016669977,138,12.545454545454545,2010-12-01 13:51:00,2010-12-01 13:51:00,1,0,138.0,0,0.6017725655318216,⚠️ At-Risk Customers
15923,373,1,127.08,6.051428571428572,4.855696948651436,122,5.809523809523809,2010-12-02 12:16:00,2010-12-02 12:16:00,1,0,122.0,0,0.5999058444410699,⚠️ At-Risk Customers
15925,194,1,207.15,17.2625,10.558002673543205,93,7.75,2011-05-29 15:35:00,2011-05-29 15:35:00,1,0,93.0,0,0.5329871087644829,⚠️ At-Risk Customers
15930,67,1,426.63,20.315714285714286,6.422272628461496,139,6.619047619047619,2011-10-03 14:52:00,2011-10-03 14:52:00,1,0,139.0,3,0.5818874924105101,💎 Loyal Customers
15932,4,8,2495.87,21.703217391304346,20.805847379321627,2325,20.217391304347824,2011-02-23 14:50:00,2011-12-05 17:13:00,1,285,290.625,3,0.6482194436210437,💎 Loyal Customers
15933,21,3,1107.46,14.965675675675676,6.561754710416581,885,11.95945945945946,2011-09-14 12:05:00,2011-11-18 13:14:00,1,65,295.0,3,0.709865739280803,💎 Loyal Customers
15935,239,2,416.86,34.73833333333334,86.47375869258975,115,9.583333333333334,2011-04-12 09:35:00,2011-04-14 13:27:00,1,2,57.5,0,0.6644432430318455,⚠️ At-Risk Customers
15937,64,1,145.35,20.764285714285712,5.95599937637913,73,10.428571428571429,2011-10-06 15:48:00,2011-10-06 15:48:00,1,0,73.0,3,0.5905543436303327,💎 Loyal Customers
15938,112,5,404.58,22.476666666666667,14.035652502697213,240,13.333333333333334,2011-01-20 10:11:00,2011-08-19 12:56:00,1,211,48.0,3,0.33996845454738217,💎 Loyal Customers
15939,90,15,6115.01,80.46065789473684,78.65882630424511,4728,62.21052631578947,2011-01-12 12:43:00,2011-09-11 11:30:00,1,241,315.2,3,0.3098539787262731,💎 Loyal Customers
15940,311,1,35.8,35.8,0.0,4,4.0,2011-02-01 16:18:00,2011-02-01 16:18:00,1,0,4.0,0,0.6763794761852105,⚠️ At-Risk Customers
15942,134,1,337.44,24.102857142857143,11.99464972302326,232,16.571428571428573,2011-07-29 09:01:00,2011-07-29 09:01:00,1,0,232.0,3,0.020587882732124092,💎 Loyal Customers
15944,277,1,325.1,54.18333333333334,64.54540778914226,50,8.333333333333334,2011-03-08 10:33:00,2011-03-08 10:33:00,1,0,50.0,0,0.679312929805741,⚠️ At-Risk Customers
15945,365,1,181.0,90.5,108.75302294649101,52,26.0,2010-12-09 13:14:00,2010-12-09 13:14:00,1,0,52.0,0,0.5819517536887238,⚠️ At-Risk Customers
15947,83,1,1708.24,58.9048275862069,61.26187130558508,898,30.96551724137931,2011-09-18 10:46:00,2011-09-18 10:46:00,1,0,898.0,3,0.47468897324814535,💎 Loyal Customers
15948,8,2,955.24,15.920666666666667,3.7011518439198645,567,9.45,2011-10-27 08:35:00,2011-12-01 15:32:00,1,35,283.5,3,0.6909004664958095,💎 Loyal Customers
15949,17,2,364.72,19.19578947368421,7.821237693890111,284,14.947368421052632,2011-09-29 17:34:00,2011-11-23 09:09:00,1,54,142.0,3,0.6935970247689277,💎 Loyal Customers
15950,32,4,1765.51,18.015408163265306,11.520437435169926,729,7.438775510204081,2010-12-15 11:56:00,2011-11-08 11:09:00,1,327,182.25,3,0.7056400552108489,💎 Loyal Customers
15951,9,2,708.22,17.273658536585366,4.937793918389851,313,7.634146341463414,2011-02-27 11:57:00,2011-12-01 08:34:00,1,276,156.5,3,0.6912377065135706,💎 Loyal Customers
15952,34,4,806.57,8.863406593406594,7.43148051942698,399,4.384615384615385,2011-04-28 12:55:00,2011-11-06 11:18:00,1,191,99.75,3,0.7002517151759479,💎 Loyal Customers
15953,15,8,1659.3799999999999,16.932448979591836,20.002460109584383,892,9.10204081632653,2010-12-05 15:15:00,2011-11-24 15:32:00,1,354,111.5,3,0.6492323695111513,💎 Loyal Customers
15955,24,13,4416.26,24.13256830601093,17.317424511722574,2135,11.666666666666666,2010-12-02 11:22:00,2011-11-15 14:15:00,1,348,164.23076923076923,3,0.507514849115234,💎 Loyal Customers
15957,32,1,428.89,10.211666666666666,9.218434583966078,211,5.023809523809524,2011-11-08 12:14:00,2011-11-08 12:14:00,1,0,211.0,3,0.663059335023432,💎 Loyal Customers
15958,74,1,104.35,14.907142857142857,14.863389826781008,33,4.714285714285714,2011-09-26 13:41:00,2011-09-26 13:41:00,1,0,33.0,3,0.5468540763406319,💎 Loyal Customers
15963,20,2,470.76,16.812857142857144,6.801868946401508,298,10.642857142857142,2011-10-25 13:05:00,2011-11-20 11:33:00,1,25,149.0,3,0.6950698957645683,💎 Loyal Customers
15965,17,4,845.64,6.931475409836065,8.018197038960109,453,3.7131147540983607,2010-12-07 13:18:00,2011-11-22 16:44:00,1,350,113.25,3,0.7062815538378582,💎 Loyal Customers
15967,23,2,418.83,4.986071428571428,3.9433812223415594,211,2.511904761904762,2011-01-25 11:57:00,2011-11-16 15:41:00,1,295,105.5,3,0.6889107872985609,💎 Loyal Customers
15969,3,3,666.1,33.305,17.358191604815108,124,6.2,2011-06-07 12:19:00,2011-12-07 11:06:00,1,182,41.333333333333336,3,0.6924885150531558,💎 Loyal Customers
15970,304,1,314.1,28.55454545454546,16.921073466914777,116,10.545454545454545,2011-02-09 12:08:00,2011-02-09 12:08:00,1,0,116.0,0,0.6849502957611585,⚠️ At-Risk Customers
15971,18,12,4199.85,119.9957142857143,145.23225333087353,1717,49.05714285714286,2011-02-01 16:47:00,2011-11-22 12:50:00,1,293,143.08333333333334,3,0.4769950485276124,💎 Loyal Customers
15973,367,1,307.82000000000005,76.95500000000001,84.8068871024046,106,26.5,2010-12-08 11:42:00,2010-12-08 11:42:00,1,0,106.0,0,0.589880186830074,⚠️ At-Risk Customers
